group,queryid,geneid,C_RawCounts,T_RawCounts,C_Meantpm,T_Meantpm,regulation,FoldChange,subjectid,subjectdescription,taxon1,taxon2,taxon5,taxon6,subjectid_2,taxon6_2,bitscore_2,bitscore2_2,keywords_2,subjectdescription_2,FoldChange(log),FoldChange(EBSeq),PPDE,identity,evalue,bitscore,bitscore2,querylength,Alignment_vs_Q_SeqLength,ID,subjectlength,Alignment_vs_S_SeqLength,GO,PFAM,Panther,KEGG,KEGGec,KO,KOGAnnotation,taxon3,taxon4,Taxonomy,GO_2,PFAM_2,Panther_2,KEGG_2,KEGGec_2,KO_2,KOGAnnotation_2
PolyA_DEIso,Salix_HiSeq_c598427_g11_i1,Salix_HiSeq_c598427_g11,176,64,10.04,2.86,Control,3.51,SapurV1A.0019s1020.1.p,PB1 domain protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0019s1020.1.p,Salix purpurea,416,82,"[('domain', 1), ('PB1', 1)]",PB1 domain protein,0.55,0.29,1.00,100,2.00E-139,416,82,1574,48.60,0,484,52.69,GO:0005515,PF00564,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0005515,PF00564,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c598534_g2_i3,Salix_HiSeq_c598534_g2,52,36,6.66,2.84,Control,2.34,SapurV1A.0631s0020.1.p,cationic amino acid transporter,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0631s0020.1.p,Salix purpurea,440,97,"[('transporter', 1), ('cationic', 1), ('acid', 1), ('amino', 1)]",cationic amino acid transporter,0.37,0.37,1.00,97.3,2.00E-151,440,97,667,99.85,0,644,34.47,GO:0006810;GO:0016020;GO:0055085;GO:0003333;GO:0015171,PF00324,PTHR11785:SF53,0,0,0,KOG1286,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0006810;GO:0016020;GO:0055085;GO:0003333;GO:0015171,PF00324,PTHR11785:SF53,0,0,0,KOG1286
PolyA_DEIso,Salix_HiSeq_c596137_g5_i1,Salix_HiSeq_c596137_g5,33,21,4.81,2.79,Control,1.73,SapurV1A.0017s0780.1.p,"protein phosphatase 2C, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0017s0780.1.p;SapurV1A.0017s0760.1.p;SapurV1A.0124s0500.2.p;SapurV1A.0124s0500.1.p;tr|U5FU90|U5FU90_POPTR;Potri.014G042800.1;gi|566202419|ref|XP_006375083.1|,Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,139;137;131;126;129;129;129,80;78;72;70;70;70;70,"[('putative', 4), ('2C,', 4), ('phosphatase', 4), ('POPTR_0014s04230g', 1), ('Uncharacterized', 1)]","protein phosphatase 2C, putative;protein phosphatase 2C, putative;Uncharacterized protein;NoDescription;hypothetical protein POPTR_0014s04230g [Populus trichocarpa]",0.24,0.60,0.99,100,3.00E-38,139,80,507,49.70,0,506,16.60,GO:0003824,PF07228,PTHR12320,0,0,0,KOG1379,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0003824;GO:0003824,PF07228;PF07228,PTHR12320;PTHR12320;0;PROTEIN PHOSPHATASE PTC7 HOMOLOG (PTHR12320:SF1),0;pop:POPTR_0014s04230g,0,0;K17508,KOG1379;0;KOG1379
PolyA_DEIso,Salix_HiSeq_c599496_g10_i1,Salix_HiSeq_c599496_g10,20,11,6.42,2.75,Control,2.34,SapurV1A.1081s0110.1.p,tyrosine kinase domain protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.1081s0110.1.p,Salix purpurea,61,99,"[('domain', 1), ('kinase', 1), ('tyrosine', 1)]",tyrosine kinase domain protein,0.37,0.41,0.96,96.43,1.00E-11,61,99,220,38.18,0,718,3.90,GO:0004672;GO:0006468;GO:0006355,PF07714;PF00989,PTHR23257:SF80,0,0,0,KOG0192,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0004672;GO:0006468;GO:0006355,PF07714;PF00989,PTHR23257:SF80,0,0,0,KOG0192
PolyA_DEIso,Salix_HiSeq_c600105_g2_i1,Salix_HiSeq_c600105_g2,110,30,11.28,2.73,Control,4.13,SapurV1A.0304s0180.1.p,"taurine catabolism dioxygenase, TauD/TfdA family protein",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0304s0180.1.p;SapurV1A.4779s0010.1.p;SapurV1A.0304s0170.1.p,Salix purpurea;Salix purpurea;Salix purpurea,354;349;311,86;83;80,"[('taurine', 3), ('dioxygenase,', 3), ('catabolism', 3), ('family', 3), ('TauD/TfdA', 3)]","taurine catabolism dioxygenase, TauD/TfdA family protein;taurine catabolism dioxygenase, TauD/TfdA family protein;taurine catabolism dioxygenase, TauD/TfdA family protein",0.62,0.28,1.00,90,5.00E-122,354,86,706,84.99,0,322,62.11,GO:0016491;GO:0055114,PF02668,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0016491;GO:0055114;GO:0016491;GO:0055114,PF02668;PF02668;PF02668,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c587415_g3_i2,Salix_HiSeq_c587415_g3,64,40,5.56,2.73,Control,2.04,SapurV1A.0920s0170.2.p,U1 zinc finger protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0920s0170.2.p;SapurV1A.0920s0170.1.p,Salix purpurea;Salix purpurea,214;242,78;77,"[('finger', 2), ('zinc', 2)]",U1 zinc finger protein;U1 zinc finger protein,0.31,0.52,1.00,99.13,3.00E-69,214,78,828,41.67,0,123,93.50,GO:0008270;GO:0003676,PF06220;PF00642,PTHR16465,0,0,K13152,KOG3454,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0008270;GO:0003676;GO:0008270;GO:0003676,PF06220;PF00642;PF06220;PF00642,PTHR16465;PTHR16465,0,0,K13152;K13152,KOG3454;KOG3454
PolyA_DEIso,Salix_HiSeq_c596508_g1_i1,Salix_HiSeq_c596508_g1,41,15,8.63,2.70,Control,3.20,SapurV1A.1079s0050.1.p,tyrosine kinase family protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.1079s0050.1.p;SapurV1A.0738s0030.1.p;SapurV1A.0545s0030.1.p;SapurV1A.1079s0100.1.p;SapurV1A.0738s0060.1.p;SapurV1A.1117s0050.1.p;SapurV1A.1117s0020.1.p;SapurV1A.1117s0020.2.p;SapurV1A.3787s0010.1.p;SapurV1A.0545s0020.1.p,Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea,89;90;90;89;89;90;87;87;86;87,88;87;87;86;85;84;81;81;80;79,"[('kinase', 10), ('tyrosine', 10), ('domain', 7), ('family', 3)]",tyrosine kinase family protein;tyrosine kinase domain protein;tyrosine kinase family protein;tyrosine kinase family protein,0.51,0.36,0.98,84.31,5.00E-21,89,88,310,49.35,0,724,7.04,GO:0004672;GO:0005524;GO:0006468,PF07645;PF02439;PF00069,PTHR24420:SF444,0,0,0,KOG1187,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468,PF07645;PF02439;PF00069;PF07645;PF00069,PTHR24420:SF444;PTHR24420:SF444;PTHR24420:SF444,0,0,0,KOG1187;KOG1187;KOG1187
PolyA_DEIso,Salix_HiSeq_c592286_g9_i1,Salix_HiSeq_c592286_g9,36,28,4.68,2.67,Control,1.75,SapurV1A.0043s0760.1.p,G-type lectin S-receptor-like Serine/Threonine-kinase SD2-5,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0043s0760.1.p,Salix purpurea,164,76,"[('Serine/Threonine-kinase', 1), ('S-receptor-like', 1), ('SD2-5', 1), ('G-type', 1), ('lectin', 1)]",G-type lectin S-receptor-like Serine/Threonine-kinase SD2-5,0.24,0.53,0.98,100,3.00E-46,164,76,573,58.12,0,813,13.65,GO:0004672;GO:0005524;GO:0006468;GO:0005529,PF00069;PF01453;PF08276,PTHR24420:SF926,0,0,0,KOG1187,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0004672;GO:0005524;GO:0006468;GO:0005529,PF00069;PF01453;PF08276,PTHR24420:SF926,0,0,0,KOG1187
PolyA_DEIso,Salix_HiSeq_c601804_g7_i3,Salix_HiSeq_c601804_g7,25,10,11.51,2.66,Control,4.32,SapurV1A.0253s0100.1.p,60S ribosomal protein L6,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0253s0100.1.p;SapurV1A.0508s0040.1.p,Salix purpurea;Salix purpurea,42;64,66;58,"[('60S', 2), ('ribosomal', 2)]",60S ribosomal protein L6;60S ribosomal protein L6,0.64,0.25,0.96,100,1.00E-05,42,66,217,26.27,0,233,8.15,GO:0003735;GO:0005622;GO:0005840;GO:0006412,PF03868;PF01159,PTHR10715,0,0,K02934,KOG1694,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0003735;GO:0006412,PF03868;PF01159;PF03868,PTHR10715;PTHR10715,0,0,K02934;K02934,KOG1694;KOG1694
PolyA_DEIso,Salix_HiSeq_c539275_g2_i1,Salix_HiSeq_c539275_g2,33,13,9.57,2.65,Control,3.61,SapurV1A.0310s0150.1.p,"inward rectifying potassium channel protein, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0310s0150.1.p,Salix purpurea,68,100,"[('inward', 1), ('rectifying', 1), ('putative', 1), ('potassium', 1), ('channel', 1)]","inward rectifying potassium channel protein, putative",0.56,0.24,0.97,100,5.00E-14,68,100,218,45.41,0,824,4.00,GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085,PF00023;PF00520;PF11834;PF00027,PTHR10217:SF6,0,0,0,KOG0498,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0005515;GO:0005216;GO:0006811;GO:0016020;GO:0055085,PF00023;PF00520;PF11834;PF00027,PTHR10217:SF6,0,0,0,KOG0498
PolyA_DEIso,Salix_HiSeq_c552774_g3_i1,Salix_HiSeq_c552774_g3,95,59,5.52,2.65,Control,2.08,SapurV1A.4091s0010.1.p,tyrosine kinase family protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.4091s0010.1.p;SapurV1A.4091s0010.2.p;SapurV1A.4091s0010.3.p,Salix purpurea;Salix purpurea;Salix purpurea,685;685;685,96;96;96,"[('kinase', 3), ('family', 3), ('tyrosine', 3)]",tyrosine kinase family protein;tyrosine kinase family protein;tyrosine kinase family protein,0.32,0.45,0.99,99.7,0,685,96,1193,85.00,0,692,48.84,GO:0004672;GO:0005524;GO:0006468,PF00069,PTHR24420:SF448,0,0,0,KOG1187,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0004672;GO:0005524;GO:0006468;GO:0004672;GO:0006468,PF00069;PF00069;PF00069,PTHR24420:SF448;PTHR24420:SF448;PTHR24420:SF448,0,0,0,KOG1187;KOG1187;KOG1187
PolyA_DEIso,Salix_HiSeq_c331839_g1_i1,Salix_HiSeq_c331839_g1,52,46,4.39,2.63,Control,1.67,SapurV1A.0088s0020.1.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0088s0020.1.p;SapurV1A.0920s0210.1.p,Salix purpurea;Salix purpurea,149;149,81;81,"[('hypothetical', 2)]",hypothetical protein;hypothetical protein,0.22,0.66,0.96,100,7.00E-44,149,81,907,30.10,0,123,73.98,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c38472_g1_i1,Salix_HiSeq_c38472_g1,49,26,8.13,2.63,Control,3.09,SapurV1A.0003s0610.1.p,"permease/transmembrane protein, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0003s0610.1.p,Salix purpurea,194,100,"[('putative', 1), ('permease/transmembrane', 1)]","permease/transmembrane protein, putative",0.49,0.35,1.00,100,2.00E-63,194,100,490,58.16,0,95,100.00,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c578801_g3_i2,Salix_HiSeq_c578801_g3,52,32,5.43,2.56,Control,2.12,SapurV1A.3871s0010.1.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.3871s0010.1.p,Salix purpurea,163,100,"[('hypothetical', 1)]",hypothetical protein,0.33,0.60,0.97,100,5.00E-50,163,100,757,31.31,0,99,79.80,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c593256_g1_i7,Salix_HiSeq_c593256_g1,42,27,5.56,2.56,Control,2.17,SapurV1A.0741s0050.1.p,transcription factor MYC2,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0741s0050.1.p,Salix purpurea,54,100,"[('transcription', 1), ('MYC2', 1), ('factor', 1)]",transcription factor MYC2,0.34,0.43,0.99,100,5.00E-08,54,100,641,12.17,0,649,4.01,GO:0006355;GO:0030528,PF00010,PTHR11514:SF7,0,0,K13422,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0006355;GO:0030528,PF00010,PTHR11514:SF7,0,0,K13422,0
PolyA_DEIso,Salix_HiSeq_c588994_g1_i1,Salix_HiSeq_c588994_g1,38,28,5.40,2.55,Control,2.12,SapurV1A.1492s0040.1.p,"Arf GTPase activator, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.1492s0040.1.p,Salix purpurea,171,100,"[('GTPase', 1), ('putative', 1), ('activator,', 1), ('Arf', 1)]","Arf GTPase activator, putative",0.33,0.44,1.00,100,3.00E-53,171,100,518,49.23,0,166,51.20,GO:0005515,PF00168,PTHR26357:SF5,0,0,0,KOG1030,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0005515,PF00168,PTHR26357:SF5,0,0,0,KOG1030
PolyA_DEIso,Salix_HiSeq_c537469_g2_i2,Salix_HiSeq_c537469_g2,24,17,4.58,2.50,Control,1.84,SapurV1A.0763s0020.1.p,"proteolipid membrane modulator, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0763s0020.1.p;SapurV1A.0763s0020.2.p;SapurV1A.0962s0010.1.p;SapurV1A.0588s0100.1.p;Potri.006G182500.1;tr|A9PBM2|A9PBM2_POPTR;gi|449457875|ref|XP_004146673.1|;gi|566177126|ref|XP_002308410.2|;gi|659086272|ref|XP_008443846.1|;gi|743807659|ref|XP_011018049.1|,Salix purpurea;Salix purpurea;Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa;Cucumis sativus;Populus trichocarpa;Cucumis melo;Populus euphratica,71;71;69;69;69;69;69;69;68;68,100;100;95;95;95;94;94;94;93;93,"[('membrane', 5), ('UPF0057', 4), ('At4g30660-like', 3), ('PREDICTED:', 3), ('[Cucumis', 2)]","proteolipid membrane modulator, putative;proteolipid membrane modulator, putative;stress-induced hydrophobic peptide protein;similar to Hypothetical UPF0057 protein At4g30660.;[ co-ortholog (1of2) of At4g30660, ];Uncharacterized protein;PREDICTED: UPF0057 membrane protein At4g30660-like [Cucumis sativus];hypothetical protein POPTR_0006s19630g [Populus trichocarpa];PREDICTED: UPF0057 membrane protein At4g30660-like [Cucumis melo];PREDICTED: UPF0057 membrane protein At4g30660-like [Populus euphratica]",0.26,0.52,0.98,100,4.00E-16,71,100,396,26.52,0,76,46.05,GO:0016021,PF01679,PTHR21659,0,0,0,KOG1773,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0016021;GO:0016021;0,PF01679;PF01679;0,PTHR21659;PTHR21659;0;PROTEIN SNA2-RELATED (PTHR21659:SF0),0;pop:POPTR_0006s19630g,0,0,KOG1773;KOG1773;0
PolyA_DEIso,Salix_HiSeq_c584959_g1_i1,Salix_HiSeq_c584959_g1,106,41,9.43,2.48,Control,3.81,SapurV1A.0543s0050.1.p,glucose-6-phosphate/phosphate translocator,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0543s0050.1.p;SapurV1A.2208s0010.1.p;Potri.004G019900.2;tr|U5GHM6|U5GHM6_POPTR;gi|566164443|ref|XP_006383937.1|;gi|743885917|ref|XP_011037695.1|;tr|B9H1F3|B9H1F3_POPTR;Potri.004G019900.1;gi|566164445|ref|XP_002305598.2|;tr|B9RXP8|B9RXP8_RICCO,Salix purpurea;Salix purpurea;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Populus euphratica;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa;Ricinus,355;354;352;352;352;348;345;345;345;343,87;87;86;86;86;84;84;84;84;82,"[('translocator', 4), ('glucose-6-phosphate/phosphate', 3), ('[Populus', 3), ('Uncharacterized', 2), ('POPTR_0004s01930g', 2)]","glucose-6-phosphate/phosphate translocator;glucose-6-phosphate/phosphate translocator;NoDescription;Uncharacterized protein;hypothetical protein POPTR_0004s01930g [Populus trichocarpa];PREDICTED: glucose-6-phosphate/phosphate translocator 2, chloroplastic [Populus euphratica];Glucose-6-phosphate/phosphate translocator 2, chloroplast, putative",0.58,0.31,1.00,99.5,2.00E-120,355,87,884,68.55,0,401,50.37,GO:0016020,PF00892;PF03151,PTHR11132,0,0,0,KOG1441,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,GO:0016020;GO:0016020;GO:0055085;GO:0016021;GO:0005215;0;GO:0005215,PF00892;PF03151;PF00892;0;PF03151,"PTHR11132;PTHR11132;0;GLUCOSE-6-PHOSPHATE/PHOSPHATE TRANSLOCATOR 1, CHLOROPLASTIC-RELATED (PTHR11132:SF112)",0;pop:POPTR_0004s01930g;rcu:RCOM_0905370,0,0;K15283;K15283,KOG1441;KOG1441;0
PolyA_DEIso,Salix_HiSeq_c582702_g1_i1,Salix_HiSeq_c582702_g1,68,22,9.37,2.48,Control,3.78,SapurV1A.0072s0700.1.p,stress responsive A/B barrel domain protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0072s0700.1.p;SapurV1A.0072s0690.1.p;SapurV1A.0339s0160.1.p,Salix purpurea;Salix purpurea;Salix purpurea,229;227;226,100;99;99,"[('responsive', 3), ('barrel', 3), ('stress', 3), ('A/B', 3), ('domain', 3)]",stress responsive A/B barrel domain protein;stress responsive A/B barrel domain protein;stress responsive A/B barrel domain protein,0.58,0.28,1.00,100,2.00E-75,229,100,713,46.28,0,130,84.62,0,PF07876,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,PF07876;PF07876;PF07876,0,0,0,0,0
PolyA_DEIso,Salix_HiSeq_c510303_g1_i2,Salix_HiSeq_c510303_g1,61,43,5.42,2.47,Control,2.20,SapurV1A.0476s0230.1.p,"LOB domain protein, putative",Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.0476s0230.1.p;gi|743786682|ref|XP_011028812.1|;tr|B9IBU3|B9IBU3_POPTR;Potri.014G017400.1;gi|224127284|ref|XP_002320036.1|,Salix purpurea;Populus euphratica;Populus trichocarpa;Populus trichocarpa;Populus trichocarpa,369;354;354;354;354,86;80;79;79;79,"[('LOB', 2), ('[Populus', 2), ('domain', 1), ('PREDICTED:', 1), ('putative', 1)]","LOB domain protein, putative;PREDICTED: LOB domain-containing protein 39-like [Populus euphratica];Uncharacterized protein;NoDescription;hypothetical protein POPTR_0014s01770g [Populus trichocarpa]",0.34,0.53,1.00,99.52,6.00E-128,369,86,955,65.65,0,209,100.00,0,PF03195,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,PF03195;0;PF03195,0,0;pop:POPTR_0014s01770g,0,0,0
PolyA_DEIso,Salix_HiSeq_c540206_g1_i3,Salix_HiSeq_c540206_g1,33,16,10.21,2.46,Control,4.16,SapurV1A.1157s0040.1.p,hypothetical protein,Eukaryota,Viridiplantae,Salix,Salix purpurea,SapurV1A.1157s0040.1.p,Salix purpurea,106,78,"[('hypothetical', 1)]",hypothetical protein,0.62,0.26,0.99,98.53,7.00E-30,106,78,315,64.76,0,99,68.69,0,0,0,0,0,0,0,Streptophyta,Saliceae,Eukaryota;Viridiplantae;Streptophyta;Streptophytina;Embryophyta;Tracheophyta;Euphyllophyta;Spermatophyta;Magnoliophyta;Mesangiospermae;Eudicotyledons;Gunneridae;Pentapetalae;rosids;fabi ds;Malpighiales;Salicaceae;Saliceae;Salix;Salix purpurea,0,0,0,0,0,0,0
